district,date,value
NPL012,2017-03-01,77.449
NPL012,2017-04-01,91.5458
NPL012,2017-05-01,215.4314
NPL012,2017-06-01,222.274
NPL012,2017-07-01,336.3316
NPL012,2017-08-01,458.3231
NPL012,2017-09-01,249.2238
NPL012,2017-10-01,128.4565
NPL012,2017-11-01,2.7053
NPL012,2017-12-01,0.2939
NPL012,2018-01-01,2.0584
NPL012,2018-02-01,3.0559
NPL012,2018-03-01,33.9886
NPL012,2018-04-01,242.4118
NPL012,2018-05-01,212.6876
NPL012,2018-06-01,242.9561
NPL012,2018-07-01,454.9291
NPL012,2018-08-01,456.578
NPL012,2018-09-01,124.1559
NPL012,2018-10-01,50.4778
NPL012,2018-11-01,8.025
NPL012,2018-12-01,5.2912
NPL012,2019-01-01,11.6898
NPL012,2019-02-01,75.7511
NPL012,2019-03-01,25.0885
NPL012,2019-04-01,145.7236
NPL012,2019-05-01,152.1085
NPL012,2019-06-01,119.4458
NPL012,2019-07-01,587.6625
NPL012,2019-08-01,339.0247
NPL012,2019-09-01,424.253
NPL012,2019-10-01,18.4843
NPL012,2019-11-01,20.598
NPL012,2019-12-01,23.2066
NPL012,2020-01-01,67.3832
NPL012,2020-02-01,34.0562
NPL012,2020-03-01,81.8625
NPL012,2020-04-01,130.9816
NPL012,2020-05-01,178.6431
NPL012,2020-06-01,314.956
NPL012,2020-07-01,544.8809
NPL012,2020-08-01,318.7934
NPL012,2020-09-01,304.2459
NPL012,2020-10-01,44.2088
NPL012,2020-11-01,7.0592
NPL013,1979-02-01,35.4263
NPL013,1979-03-01,5.7304
NPL013,1979-04-01,73.5457
NPL013,1979-05-01,68.0062
NPL013,1979-06-01,266.6637
NPL013,1979-07-01,584.7456
NPL013,1979-08-01,186.7732
NPL013,1979-09-01,129.5061
NPL013,1979-10-01,132.7877
NPL013,1979-11-01,40.3279
NPL013,1979-12-01,24.019
NPL013,1980-01-01,5.3024
NPL013,1980-02-01,15.085
NPL013,1980-03-01,20.5943
NPL013,1980-04-01,17.2015
NPL013,1980-05-01,145.4066
NPL013,1980-06-01,210.4844
NPL013,1980-07-01,326.2724
NPL013,1980-08-01,430.4276
NPL013,1980-09-01,161.6104
NPL013,1980-10-01,58.1334
NPL013,1980-11-01,13.3172
NPL013,1980-12-01,10.5438
NPL013,1981-01-01,61.4568
NPL013,1981-02-01,8.4353
NPL013,1981-03-01,82.7021
NPL013,1981-04-01,136.5542
NPL013,1981-05-01,144.3535
NPL013,1981-06-01,199.4516
NPL013,1981-07-01,420.5052
NPL013,1981-08-01,325.9513
NPL013,1981-09-01,192.302
NPL013,1981-10-01,54.0171
NPL013,1981-11-01,15.2753
NPL013,1981-12-01,8.5833
NPL013,1982-01-01,20.7015
NPL013,1982-02-01,33.0322
NPL013,1982-03-01,38.8733
NPL013,1982-04-01,86.4852
NPL013,1982-05-01,39.7553
NPL013,1982-06-01,226.9837
NPL013,1982-07-01,375.1267
NPL013,1982-08-01,169.863
NPL013,1982-09-01,202.2308
NPL013,1982-10-01,36.1171
NPL013,1982-11-01,49.5786
NPL013,1982-12-01,16.6349
NPL013,1983-01-01,30.8839
NPL013,1983-02-01,11.1197
NPL013,1983-03-01,11.2167
NPL013,1983-04-01,76.8239
NPL013,1983-05-01,139.5366
NPL013,1983-06-01,185.9978
NPL013,1983-07-01,364.5587
NPL013,1983-08-01,225.9457
NPL013,1983-09-01,193.0413
NPL013,1983-10-01,48.6387
NPL013,1983-11-01,14.0068
NPL013,1983-12-01,17.7626
NPL013,1984-01-01,18.7462
NPL013,1984-02-01,15.2189
NPL013,1984-03-01,12.0549
NPL013,1984-04-01,33.8339
NPL013,1984-05-01,171.2064
NPL013,1984-06-01,235.3694
NPL013,1984-07-01,562.5152
NPL013,1984-08-01,217.4878
NPL013,1984-09-01,420.476
NPL013,1984-10-01,67.9421
NPL013,1984-11-01,8.8768
NPL013,1984-12-01,12.2218
NPL013,1985-01-01,22.248
NPL013,1985-02-01,12.7833
NPL013,1985-03-01,26.1534
NPL013,1985-04-01,42.5423
NPL013,1985-05-01,157.6519
NPL013,1985-06-01,218.1534
NPL013,1985-07-01,406.0985
NPL013,1985-08-01,319.0685
NPL013,1985-09-01,322.358
NPL013,1985-10-01,132.6158
NPL013,1985-11-01,35.9923
NPL013,1985-12-01,33.724
NPL013,1986-01-01,17.2553
NPL013,1986-02-01,11.0465
NPL013,1986-03-01,11.1704
NPL013,1986-04-01,71.7192
NPL013,1986-05-01,93.772
NPL013,1986-06-01,213.2388
NPL013,1986-07-01,388.2854
NPL013,1986-08-01,262.8208
NPL013,1986-09-01,291.7965
NPL013,1986-10-01,68.9782
NPL013,1986-11-01,34.9337
NPL013,1986-12-01,22.1918
NPL013,1987-01-01,22.349
NPL013,1987-02-01,13.6987
NPL013,1987-03-01,91.6499
NPL013,1987-04-01,79.5343
NPL013,1987-05-01,134.1891
NPL013,1987-06-01,418.428
NPL013,1987-07-01,353.9662
NPL013,1987-08-01,568.7575
NPL013,1987-09-01,217.4329
NPL013,1987-10-01,155.7362
NPL013,1987-11-01,21.0796
NPL013,1987-12-01,16.235
NPL013,1988-01-01,22.7949
NPL013,1988-02-01,21.1244
NPL013,1988-03-01,22.4605
NPL013,1988-04-01,67.343
NPL013,1988-05-01,157.7317
NPL013,1988-06-01,195.0999
NPL013,1988-07-01,464.5565
NPL013,1988-08-01,552.5778
NPL013,1988-09-01,255.0586
NPL013,1988-10-01,54.801
NPL013,1988-11-01,8.043
NPL013,1988-12-01,38.8424
NPL013,1989-01-01,32.1794
NPL013,1989-02-01,14.4451
NPL013,1989-03-01,52.9359
NPL013,1989-04-01,4.469
NPL013,1989-05-01,149.1071
NPL013,1989-06-01,270.1234
NPL013,1989-07-01,495.9042
NPL013,1989-08-01,216.0677
NPL013,1989-09-01,353.7391
NPL013,1989-10-01,45.033
NPL013,1989-11-01,25.9698
NPL013,1989-12-01,21.5053
NPL013,1990-01-01,21.6943
NPL013,1990-02-01,54.6028
NPL013,1990-03-01,57.7031
NPL013,1990-04-01,61.7092
NPL013,1990-05-01,198.9164
NPL013,1990-06-01,294.421
NPL013,1990-07-01,356.8914
NPL013,1990-08-01,245.7123
NPL013,1990-09-01,284.8571
NPL013,1990-10-01,93.1137
NPL013,1990-11-01,5.9502
NPL013,1990-12-01,27.5108
NPL013,1991-01-01,36.7645
NPL013,1991-02-01,15.6901
NPL013,1991-03-01,49.881
NPL013,1991-04-01,47.2756
NPL013,1991-05-01,127.2006
NPL013,1991-06-01,309.9251
NPL013,1991-07-01,258.4007
NPL013,1991-08-01,345.2751
NPL013,1991-09-01,208.4789
NPL013,1991-10-01,60.341
NPL013,1991-11-01,14.5382
NPL013,1991-12-01,25.3367
NPL013,1992-01-01,25.6919
NPL013,1992-02-01,31.4826
NPL013,1992-03-01,5.0487
NPL013,1992-04-01,35.5934
NPL013,1992-05-01,97.482
NPL013,1992-06-01,184.5744
NPL013,1992-07-01,283.83
NPL013,1992-08-01,257.6437
NPL013,1992-09-01,121.0173
NPL013,1992-10-01,133.399
NPL013,1992-11-01,7.8905
NPL013,1992-12-01,22.4855
NPL013,1993-01-01,55.0261
NPL013,1993-02-01,30.0949
NPL013,1993-03-01,45.0571
NPL013,1993-04-01,109.0776
NPL013,1993-05-01,184.4467
NPL013,1993-06-01,231.0188
NPL013,1993-07-01,413.6262
NPL013,1993-08-01,500.5901
NPL013,1993-09-01,159.2454
NPL013,1993-10-01,68.822
NPL013,1993-11-01,39.3775
NPL013,1993-12-01,21.5873
NPL013,1994-01-01,32.1311
NPL013,1994-02-01,41.1384
NPL013,1994-03-01,46.3496
NPL013,1994-04-01,45.042
NPL013,1994-05-01,98.7307
NPL013,1994-06-01,295.4046
NPL013,1994-07-01,228.2469
NPL013,1994-08-01,374.6427
NPL013,1994-09-01,192.5044
NPL013,1994-10-01,93.0133
NPL013,1994-11-01,15.5587
NPL013,1994-12-01,14.328
NPL013,1995-01-01,27.6776
NPL013,1995-02-01,26.7211
NPL013,1995-03-01,51.6549
NPL013,1995-04-01,27.2119
NPL013,1995-05-01,84.9038
NPL013,1995-06-01,458.5761
NPL013,1995-07-01,356.0113
NPL013,1995-08-01,364.9195
NPL013,1995-09-01,240.8491
NPL013,1995-10-01,51.378
NPL013,1995-11-01,78.7273
NPL013,1995-12-01,30.3657
NPL013,1996-01-01,67.5029
NPL013,1996-02-01,27.3783
NPL013,1996-03-01,44.0354
NPL013,1996-04-01,28.5484
NPL013,1996-05-01,131.6943
NPL013,1996-06-01,193.1224
NPL013,1996-07-01,406.1678
NPL013,1996-08-01,261.7872
NPL013,1996-09-01,136.7028
NPL013,1996-10-01,103.1551
NPL013,1996-11-01,14.9205
NPL013,1996-12-01,11.8823
NPL013,1997-01-01,31.049
NPL013,1997-02-01,35.801
NPL013,1997-03-01,31.8858
NPL013,1997-04-01,143.2591
NPL013,1997-05-01,73.1623
NPL013,1997-06-01,309.3755
NPL013,1997-07-01,261.4729
NPL013,1997-08-01,306.3897
NPL013,1997-09-01,184.6074
NPL013,1997-10-01,43.7891
NPL013,1997-11-01,34.8276
NPL013,1997-12-01,63.9392
NPL013,1998-01-01,24.9544
NPL013,1998-02-01,26.1738
NPL013,1998-03-01,93.481
NPL013,1998-04-01,97.1298
NPL013,1998-05-01,214.2019
NPL013,1998-06-01,225.0137
NPL013,1998-07-01,376.1817
NPL013,1998-08-01,417.502
NPL013,1998-09-01,234.7854
NPL013,1998-10-01,73.0664
NPL013,1998-11-01,16.3605
NPL013,1998-12-01,8.6621
NPL013,1999-01-01,9.0966
NPL013,1999-02-01,5.3936
NPL013,1999-03-01,6.8041
NPL013,1999-04-01,45.6258
NPL013,1999-05-01,218.1217
NPL013,1999-06-01,280.3255
NPL013,1999-07-01,420.451
NPL013,1999-08-01,325.8112
NPL013,1999-09-01,177.1359
NPL013,1999-10-01,165.6209
NPL013,1999-11-01,20.5706
NPL013,1999-12-01,10.7077
NPL013,2000-01-01,20.9228
NPL013,2000-02-01,27.1708
NPL013,2000-03-01,24.9289
NPL013,2000-04-01,103.8988
NPL013,2000-05-01,218.1195
NPL013,2000-06-01,258.6227
NPL013,2000-07-01,343.186
NPL013,2000-08-01,298.7444
NPL013,2000-09-01,224.4374
NPL013,2000-10-01,62.2143
NPL013,2000-11-01,30.6213
NPL013,2000-12-01,15.6358
NPL013,2001-01-01,16.8251
NPL013,2001-02-01,20.2928
NPL013,2001-03-01,28.6639
NPL013,2001-04-01,144.3536
NPL013,2001-05-01,280.7166
NPL013,2001-06-01,225.1703
NPL013,2001-07-01,277.3323
NPL013,2001-08-01,288.3156
NPL013,2001-09-01,221.1989
NPL013,2001-10-01,192.797
NPL013,2001-11-01,16.8825
NPL013,2001-12-01,16.2975
NPL013,2002-01-01,40.3295
NPL013,2002-02-01,32.9112
NPL013,2002-03-01,54.6462
NPL013,2002-04-01,163.9104
NPL013,2002-05-01,220.359
NPL013,2002-06-01,271.8367
NPL013,2002-07-01,444.0097
NPL013,2002-08-01,276.68
NPL013,2002-09-01,162.4047
NPL013,2002-10-01,105.156
NPL013,2002-11-01,13.6346
NPL013,2002-12-01,37.2843
NPL013,2003-01-01,28.6571
NPL013,2003-02-01,42.277
NPL013,2003-03-01,103.8431
NPL013,2003-04-01,161.0554
NPL013,2003-05-01,100.8621
NPL013,2003-06-01,413.5219
NPL013,2003-07-01,354.605
NPL013,2003-08-01,221.4327
NPL013,2003-09-01,275.6858
NPL013,2003-10-01,124.8646
NPL013,2003-11-01,29.7253
NPL013,2003-12-01,26.5095
NPL013,2004-01-01,29.9683
NPL013,2004-02-01,31.0867
NPL013,2004-03-01,60.1333
NPL013,2004-04-01,170.3319
NPL013,2004-05-01,172.4569
NPL013,2004-06-01,305.4241
NPL013,2004-07-01,468.6749
NPL013,2004-08-01,186.8418
NPL013,2004-09-01,227.3032
NPL013,2004-10-01,102.0967
NPL013,2004-11-01,32.1681
NPL013,2004-12-01,13.4904
NPL013,2005-01-01,41.1801
NPL013,2005-02-01,11.4998
NPL013,2005-03-01,53.5586
NPL013,2005-04-01,126.5888
NPL013,2005-05-01,120.8298
NPL013,2005-06-01,288.57
NPL013,2005-07-01,269.7806
NPL013,2005-08-01,346.4612
NPL013,2005-09-01,149.9182
NPL013,2005-10-01,102.1322
NPL013,2005-11-01,16.3763
NPL013,2005-12-01,4.5624
NPL013,2006-01-01,2.5543
NPL013,2006-02-01,27.5583
NPL013,2006-03-01,33.3116
NPL013,2006-04-01,163.9958
NPL013,2006-05-01,161.9274
NPL013,2006-06-01,370.0682
NPL013,2006-07-01,239.8859
NPL013,2006-08-01,196.3069
NPL013,2006-09-01,310.7554
NPL013,2006-10-01,66.0046
NPL013,2006-11-01,28.0815
NPL013,2006-12-01,17.3445
NPL013,2007-01-01,13.4654
NPL013,2007-02-01,73.0321
NPL013,2007-03-01,40.8556
NPL013,2007-04-01,171.6186
NPL013,2007-05-01,148.3339
NPL013,2007-06-01,259.163
NPL013,2007-07-01,486.661
NPL013,2007-08-01,324.8747
NPL013,2007-09-01,394.9537
NPL013,2007-10-01,123.1969
NPL013,2007-11-01,15.5799
NPL013,2007-12-01,11.9093
NPL013,2008-01-01,14.1768
NPL013,2008-02-01,19.4836
NPL013,2008-03-01,53.1203
NPL013,2008-04-01,73.9681
NPL013,2008-05-01,213.4378
NPL013,2008-06-01,330.363
NPL013,2008-07-01,388.753
NPL013,2008-08-01,304.4454
NPL013,2008-09-01,195.6334
NPL013,2008-10-01,53.1955
NPL013,2008-11-01,13.6926
NPL013,2008-12-01,25.7608
NPL013,2009-01-01,15.0863
NPL013,2009-02-01,13.9848
NPL013,2009-03-01,32.3999
NPL013,2009-04-01,55.8208
NPL013,2009-05-01,282.275
NPL013,2009-06-01,178.9797
NPL013,2009-07-01,269.8884
NPL013,2009-08-01,375.1974
NPL013,2009-09-01,144.0958
NPL013,2009-10-01,135.9255
NPL013,2009-11-01,11.8778
NPL013,2009-12-01,19.9698
NPL013,2010-01-01,12.8275
NPL013,2010-02-01,20.3654
NPL013,2010-03-01,22.7607
NPL013,2010-04-01,122.1051
NPL013,2010-05-01,280.2907
NPL013,2010-06-01,271.2351
NPL013,2010-07-01,474.8315
NPL013,2010-08-01,348.8786
NPL013,2010-09-01,290.3482
NPL013,2010-10-01,78.8547
NPL013,2010-11-01,35.935
NPL013,2010-12-01,8.58
NPL013,2011-01-01,17.7274
NPL013,2011-02-01,22.1174
NPL013,2011-03-01,38.5122
NPL013,2011-04-01,144.5848
NPL013,2011-05-01,204.1207
NPL013,2011-06-01,356.305
NPL013,2011-07-01,373.5841
NPL013,2011-08-01,327.8867
NPL013,2011-09-01,309.0132
NPL013,2011-10-01,60.1576
NPL013,2011-11-01,49.0845
NPL013,2011-12-01,26.6589
NPL013,2012-01-01,45.0125
NPL013,2012-02-01,14.8997
NPL013,2012-03-01,16.2658
NPL013,2012-04-01,103.7991
NPL013,2012-05-01,142.249
NPL013,2012-06-01,263.1821
NPL013,2012-07-01,350.1842
NPL013,2012-08-01,277.8938
NPL013,2012-09-01,394.5781
NPL013,2012-10-01,54.6712
NPL013,2012-11-01,9.3555
NPL013,2012-12-01,14.8646
NPL013,2013-01-01,14.5845
NPL013,2013-02-01,33.1661
NPL013,2013-03-01,31.5135
NPL013,2013-04-01,123.4386
NPL013,2013-05-01,244.9193
NPL013,2013-06-01,346.3255
NPL013,2013-07-01,311.139
NPL013,2013-08-01,303.0239
NPL013,2013-09-01,199.1712
NPL013,2013-10-01,229.7232
NPL013,2013-11-01,11.1758
NPL013,2013-12-01,24.1511
NPL013,2014-01-01,6.9962
NPL013,2014-02-01,16.5187
NPL013,2014-03-01,31.9929
NPL013,2014-04-01,33.9779
NPL013,2014-05-01,275.9107
NPL013,2014-06-01,180.6828
NPL013,2014-07-01,241.029
NPL013,2014-08-01,391.7105
NPL013,2014-09-01,209.3631
NPL013,2014-10-01,81.7875
NPL013,2014-11-01,30.5865
NPL013,2014-12-01,7.2155
NPL013,2015-01-01,9.0208
NPL013,2015-02-01,15.3868
NPL013,2015-03-01,94.4408
NPL013,2015-04-01,196.5205
NPL013,2015-05-01,171.7906
NPL013,2015-06-01,375.5835
NPL013,2015-07-01,364.1511
NPL013,2015-08-01,529.8992
NPL013,2015-09-01,181.7999
NPL013,2015-10-01,96.0367
NPL013,2015-11-01,11.0789
NPL013,2015-12-01,6.4385
NPL013,2016-01-01,17.004
NPL013,2016-02-01,14.1297
NPL013,2016-03-01,46.2793
NPL013,2016-04-01,17.8359
NPL013,2016-05-01,191.6064
NPL013,2016-06-01,411.68
NPL013,2016-07-01,550.0014
NPL013,2016-08-01,255.434
NPL013,2016-09-01,511.3939
NPL013,2016-10-01,118.732
NPL013,2016-11-01,3.3409
NPL013,2016-12-01,4.8383
NPL013,2017-01-01,19.5405
NPL013,2017-02-01,2.584
NPL013,2017-03-01,93.3137
NPL013,2017-04-01,87.9211
NPL013,2017-05-01,238.7336
NPL013,2017-06-01,245.6104
NPL013,2017-07-01,330.9525
NPL013,2017-08-01,411.1663
NPL013,2017-09-01,262.4268
NPL013,2017-10-01,138.14
NPL013,2017-11-01,2.5812
NPL013,2017-12-01,0.2477
NPL013,2018-01-01,1.5941
NPL013,2018-02-01,5.1142
NPL013,2018-03-01,44.1293
NPL013,2018-04-01,263.4559
NPL013,2018-05-01,193.4325
NPL013,2018-06-01,239.862
NPL013,2018-07-01,413.5255
NPL013,2018-08-01,374.4113
NPL013,2018-09-01,144.5896
NPL013,2018-10-01,69.8884
NPL013,2018-11-01,12.6003
NPL013,2018-12-01,8.5302
NPL013,2019-01-01,10.4302
NPL013,2019-02-01,67.2867
NPL013,2019-03-01,30.9886
NPL013,2019-04-01,142.7689
NPL013,2019-05-01,196.6637
NPL013,2019-06-01,117.9302
NPL013,2019-07-01,615.9975
NPL013,2019-08-01,273.3759
NPL013,2019-09-01,418.5065
NPL013,2019-10-01,22.112
NPL013,2019-11-01,27.3698
NPL013,2019-12-01,20.5686
NPL013,2020-01-01,54.7427
NPL013,2020-02-01,39.8979
NPL013,2020-03-01,71.6128
NPL013,2020-04-01,122.7395
NPL013,2020-05-01,194.0616
NPL013,2020-06-01,299.7007
NPL013,2020-07-01,469.8571
NPL013,2020-08-01,268.1287
NPL013,2020-09-01,361.3695
NPL013,2020-10-01,48.2307
NPL013,2020-11-01,14.6932
NPL014,1979-02-01,21.3883
NPL014,1979-03-01,2.4279
NPL014,1979-04-01,66.0732
NPL014,1979-05-01,35.2778
NPL014,1979-06-01,194.7868
NPL014,1979-07-01,453.156
NPL014,1979-08-01,169.2273
NPL014,1979-09-01,109.0319
NPL014,1979-10-01,111.1628
NPL014,1979-11-01,15.8069
NPL014,1979-12-01,9.8294
NPL014,1980-01-01,0.8192
NPL014,1980-02-01,9.1456
NPL014,1980-03-01,8.7891
NPL014,1980-04-01,9.554
NPL014,1980-05-01,118.1905
NPL014,1980-06-01,157.7796
NPL014,1980-07-01,227.0178
NPL014,1980-08-01,256.3345
NPL014,1980-09-01,122.2639
NPL014,1980-10-01,22.8857
NPL014,1980-11-01,1.7595
NPL014,1980-12-01,5.372
NPL014,1981-01-01,44.6163
NPL014,1981-02-01,2.45
NPL014,1981-03-01,52.8332
NPL014,1981-04-01,88.9201
NPL014,1981-05-01,96.6009
NPL014,1981-06-01,132.8867
NPL014,1981-07-01,317.3836
NPL014,1981-08-01,269.8305
NPL014,1981-09-01,154.9419
NPL014,1981-10-01,9.0513
NPL014,1981-11-01,7.3903
NPL014,1981-12-01,1.7326
NPL014,1982-01-01,6.0185
NPL014,1982-02-01,7.7106
NPL014,1982-03-01,17.1279
NPL014,1982-04-01,60.0313
NPL014,1982-05-01,23.336
NPL014,1982-06-01,176.5749
NPL014,1982-07-01,362.0512
NPL014,1982-08-01,129.0754
NPL014,1982-09-01,190.4338
NPL014,1982-10-01,20.3655
NPL014,1982-11-01,22.1229
NPL014,1982-12-01,3.192
NPL014,1983-01-01,14.5028
NPL014,1983-02-01,2.3609
NPL014,1983-03-01,4.8033
NPL014,1983-04-01,47.8857
NPL014,1983-05-01,82.1285
NPL014,1983-06-01,157.7949
NPL014,1983-07-01,381.7757
NPL014,1983-08-01,208.5886
NPL014,1983-09-01,157.1017
NPL014,1983-10-01,42.7355
NPL014,1983-11-01,1.2592
NPL014,1983-12-01,10.8882
NPL014,1984-01-01,20.4077
NPL014,1984-02-01,17.087
NPL014,1984-03-01,3.3444
NPL014,1984-04-01,25.3837
NPL014,1984-05-01,166.3465
NPL014,1984-06-01,212.3159
NPL014,1984-07-01,420.9482
NPL014,1984-08-01,153.7963
NPL014,1984-09-01,331.4627
NPL014,1984-10-01,21.9137
NPL014,1984-11-01,1.069
NPL014,1984-12-01,4.6827
NPL014,1985-01-01,9.4269
NPL014,1985-02-01,1.4173
NPL014,1985-03-01,16.9754
NPL014,1985-04-01,19.3802
NPL014,1985-05-01,131.1469
NPL014,1985-06-01,170.3413
NPL014,1985-07-01,329.268
NPL014,1985-08-01,192.6553
NPL014,1985-09-01,242.9447
NPL014,1985-10-01,140.3349
NPL014,1985-11-01,16.4601
NPL014,1985-12-01,27.4247
NPL014,1986-01-01,3.2166
NPL014,1986-02-01,4.6666
NPL014,1986-03-01,3.2935
NPL014,1986-04-01,43.3781
NPL014,1986-05-01,67.8784
NPL014,1986-06-01,192.2486
NPL014,1986-07-01,298.9332
NPL014,1986-08-01,248.074
NPL014,1986-09-01,267.3451
NPL014,1986-10-01,53.9221
NPL014,1986-11-01,10.9392
NPL014,1986-12-01,12.2548
NPL014,1987-01-01,4.1776
NPL014,1987-02-01,5.6197
NPL014,1987-03-01,40.9756
NPL014,1987-04-01,44.454
NPL014,1987-05-01,83.8787
NPL014,1987-06-01,341.3376
NPL014,1987-07-01,419.0566
NPL014,1987-08-01,803.5639
NPL014,1987-09-01,196.4245
NPL014,1987-10-01,140.9838
NPL014,1987-11-01,5.2225
NPL014,1987-12-01,5.5303
NPL014,1988-01-01,7.8629
NPL014,1988-02-01,19.6324
NPL014,1988-03-01,15.3754
NPL014,1988-04-01,35.6069
NPL014,1988-05-01,96.4913
NPL014,1988-06-01,148.7812
NPL014,1988-07-01,415.4431
NPL014,1988-08-01,642.2946
NPL014,1988-09-01,205.2685
NPL014,1988-10-01,30.6825
NPL014,1988-11-01,1.9047
NPL014,1988-12-01,18.9301
NPL014,1989-01-01,15.0875
NPL014,1989-02-01,12.3305
NPL014,1989-03-01,25.9609
NPL014,1989-04-01,3.3156
NPL014,1989-05-01,153.2091
NPL014,1989-06-01,241.6195
NPL014,1989-07-01,428.9919
NPL014,1989-08-01,174.6808
NPL014,1989-09-01,351.6592
NPL014,1989-10-01,30.263
NPL014,1989-11-01,6.4869
NPL014,1989-12-01,4.6566
NPL014,1990-01-01,7.9088
NPL014,1990-02-01,33.9827
NPL014,1990-03-01,27.426
NPL014,1990-04-01,32.9848
NPL014,1990-05-01,133.0578
NPL014,1990-06-01,234.154
NPL014,1990-07-01,333.3097
NPL014,1990-08-01,219.6823
NPL014,1990-09-01,236.4675
NPL014,1990-10-01,43.1636
NPL014,1990-11-01,0.8151
NPL014,1990-12-01,12.1088
NPL014,1991-01-01,26.505
NPL014,1991-02-01,7.9522
NPL014,1991-03-01,23.9006
NPL014,1991-04-01,25.2838
NPL014,1991-05-01,60.0022
NPL014,1991-06-01,252.8199
NPL014,1991-07-01,238.5458
NPL014,1991-08-01,237.406
NPL014,1991-09-01,206.2777
NPL014,1991-10-01,15.3585
NPL014,1991-11-01,1.9049
NPL014,1991-12-01,11.4349
NPL014,1992-01-01,9.3674
NPL014,1992-02-01,7.4536
NPL014,1992-03-01,2.3911
NPL014,1992-04-01,19.9121
NPL014,1992-05-01,89.665
NPL014,1992-06-01,116.1271
NPL014,1992-07-01,263.3469
NPL014,1992-08-01,166.8436
NPL014,1992-09-01,70.545
NPL014,1992-10-01,61.819
NPL014,1992-11-01,2.3624
NPL014,1992-12-01,5.5256
NPL014,1993-01-01,37.2152
NPL014,1993-02-01,13.3041
NPL014,1993-03-01,33.8827
NPL014,1993-04-01,75.4013
NPL014,1993-05-01,116.1122
NPL014,1993-06-01,187.0582
NPL014,1993-07-01,365.2821
NPL014,1993-08-01,483.4543
NPL014,1993-09-01,127.9931
NPL014,1993-10-01,25.7189
NPL014,1993-11-01,16.1776
NPL014,1993-12-01,3.4918
NPL014,1994-01-01,33.4079
NPL014,1994-02-01,38.5821
NPL014,1994-03-01,13.9785
NPL014,1994-04-01,23.8318
NPL014,1994-05-01,71.854
NPL014,1994-06-01,171.3318
NPL014,1994-07-01,155.1832
NPL014,1994-08-01,365.1451
NPL014,1994-09-01,150.9872
NPL014,1994-10-01,26.8763
NPL014,1994-11-01,7.4549
NPL014,1994-12-01,2.4431
NPL014,1995-01-01,10.7629
NPL014,1995-02-01,9.263
NPL014,1995-03-01,32.6723
NPL014,1995-04-01,9.1488
NPL014,1995-05-01,70.1525
NPL014,1995-06-01,443.3757
NPL014,1995-07-01,353.0665
NPL014,1995-08-01,331.8352
NPL014,1995-09-01,275.5096
NPL014,1995-10-01,24.0293
NPL014,1995-11-01,79.0423
NPL014,1995-12-01,20.0753
NPL014,1996-01-01,54.7533
NPL014,1996-02-01,15.045
NPL014,1996-03-01,10.448
NPL014,1996-04-01,11.8733
NPL014,1996-05-01,88.4669
NPL014,1996-06-01,184.1262
NPL014,1996-07-01,424.3227
NPL014,1996-08-01,209.0593
NPL014,1996-09-01,126.077
NPL014,1996-10-01,74.6273
NPL014,1996-11-01,1.6685
NPL014,1996-12-01,2.1699
NPL014,1997-01-01,12.2329
NPL014,1997-02-01,8.8007
NPL014,1997-03-01,17.0389
NPL014,1997-04-01,80.7625
NPL014,1997-05-01,52.5352
NPL014,1997-06-01,269.0552
NPL014,1997-07-01,228.5889
NPL014,1997-08-01,297.3832
NPL014,1997-09-01,141.3507
NPL014,1997-10-01,20.6794
NPL014,1997-11-01,24.2278
NPL014,1997-12-01,49.439
NPL014,1998-01-01,6.4194
NPL014,1998-02-01,8.1899
NPL014,1998-03-01,56.488
NPL014,1998-04-01,66.3859
NPL014,1998-05-01,151.6964
NPL014,1998-06-01,207.5345
NPL014,1998-07-01,342.9793
NPL014,1998-08-01,324.8629
NPL014,1998-09-01,273.3481
NPL014,1998-10-01,40.7702
NPL014,1998-11-01,6.4122
NPL014,1998-12-01,1.1161
NPL014,1999-01-01,1.6488
NPL014,1999-02-01,1.5243
NPL014,1999-03-01,0.9192
NPL014,1999-04-01,22.466
NPL014,1999-05-01,142.1106
NPL014,1999-06-01,271.243
NPL014,1999-07-01,411.0823
NPL014,1999-08-01,285.6147
NPL014,1999-09-01,147.1654
NPL014,1999-10-01,166.3601
NPL014,1999-11-01,5.8457
NPL014,1999-12-01,1.2051
NPL014,2000-01-01,4.5864
NPL014,2000-02-01,17.7897
NPL014,2000-03-01,11.6501
NPL014,2000-04-01,67.3845
NPL014,2000-05-01,187.6383
NPL014,2000-06-01,205.794
NPL014,2000-07-01,275.9405
NPL014,2000-08-01,269.5943
NPL014,2000-09-01,211.2212
NPL014,2000-10-01,24.7651
NPL014,2000-11-01,5.979
NPL014,2000-12-01,6.5212
NPL014,2001-01-01,3.6737
NPL014,2001-02-01,6.8091
NPL014,2001-03-01,10.2795
NPL014,2001-04-01,54.4247
NPL014,2001-05-01,184.7983
NPL014,2001-06-01,189.8817
NPL014,2001-07-01,199.9526
NPL014,2001-08-01,205.8078
NPL014,2001-09-01,182.0065
NPL014,2001-10-01,262.5586
NPL014,2001-11-01,8.879
NPL014,2001-12-01,2.7743
NPL014,2002-01-01,24.829
NPL014,2002-02-01,21.7453
NPL014,2002-03-01,24.19
NPL014,2002-04-01,140.3744
NPL014,2002-05-01,129.1321
NPL014,2002-06-01,201.7656
NPL014,2002-07-01,504.8121
