date,fiscal_year,base_year,group_code,cmdty_code,description,index_value
2024-11-01,2024-2025,2015-16,06,70,Doctor (MBBS) clinic fee,332.65
2024-12-01,2024-2025,2015-16,06,70,Doctor (MBBS) clinic fee,332.67
2025-01-01,2024-2025,2015-16,06,70,Doctor (MBBS) clinic fee,333.7
2025-02-01,2024-2025,2015-16,06,70,Doctor (MBBS) clinic fee,336.38
2025-03-01,2024-2025,2015-16,06,70,Doctor (MBBS) clinic fee,337.27
2025-04-01,2024-2025,2015-16,06,70,Doctor (MBBS) clinic fee,345.42
2025-05-01,2024-2025,2015-16,06,70,Doctor (MBBS) clinic fee,345.44
2025-06-01,2024-2025,2015-16,06,70,Doctor (MBBS) clinic fee,346.49
2025-07-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,347.69
2025-08-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,351.91
2025-09-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,353.04
2025-10-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,353.99
2025-11-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,357.17
2025-12-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,357.82
2026-01-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,358.25
2026-02-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,362.01
2026-03-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,365.39
2026-04-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,365.7
2026-05-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,371.76
2026-06-01,2025-2026,2015-16,06,70,Doctor (MBBS) clinic fee,377.23
2019-07-01,2019-2020,2015-16,06,71,Dental services,114.79
2019-08-01,2019-2020,2015-16,06,71,Dental services,115.3
2019-09-01,2019-2020,2015-16,06,71,Dental services,115.43
2019-10-01,2019-2020,2015-16,06,71,Dental services,115.47
2019-11-01,2019-2020,2015-16,06,71,Dental services,115.64
2019-12-01,2019-2020,2015-16,06,71,Dental services,115.64
2020-01-01,2019-2020,2015-16,06,71,Dental services,115.98
2020-02-01,2019-2020,2015-16,06,71,Dental services,116.23
2020-03-01,2019-2020,2015-16,06,71,Dental services,118.61
2020-04-01,2019-2020,2015-16,06,71,Dental services,118.61
2020-05-01,2019-2020,2015-16,06,71,Dental services,118.61
2020-06-01,2019-2020,2015-16,06,71,Dental services,118.61
2020-07-01,2020-2021,2015-16,06,71,Dental services,118.91
2020-08-01,2020-2021,2015-16,06,71,Dental services,120.43
2020-09-01,2020-2021,2015-16,06,71,Dental services,121.35
2020-10-01,2020-2021,2015-16,06,71,Dental services,121.66
2020-11-01,2020-2021,2015-16,06,71,Dental services,121.81
2020-12-01,2020-2021,2015-16,06,71,Dental services,121.81
2021-01-01,2020-2021,2015-16,06,71,Dental services,124.53
2021-02-01,2020-2021,2015-16,06,71,Dental services,126.85
2021-03-01,2020-2021,2015-16,06,71,Dental services,128.1
2021-04-01,2020-2021,2015-16,06,71,Dental services,128.73
2021-05-01,2020-2021,2015-16,06,71,Dental services,128.73
2021-06-01,2020-2021,2015-16,06,71,Dental services,128.98
2021-07-01,2021-2022,2015-16,06,71,Dental services,128.98
2021-08-01,2021-2022,2015-16,06,71,Dental services,128.98
2021-09-01,2021-2022,2015-16,06,71,Dental services,128.98
2021-10-01,2021-2022,2015-16,06,71,Dental services,129.11
2021-11-01,2021-2022,2015-16,06,71,Dental services,129.62
2021-12-01,2021-2022,2015-16,06,71,Dental services,130.59
2022-01-01,2021-2022,2015-16,06,71,Dental services,130.63
2022-02-01,2021-2022,2015-16,06,71,Dental services,135.2
2022-03-01,2021-2022,2015-16,06,71,Dental services,135.34
2022-04-01,2021-2022,2015-16,06,71,Dental services,136.13
2022-05-01,2021-2022,2015-16,06,71,Dental services,136.79
2022-06-01,2021-2022,2015-16,06,71,Dental services,138.06
2022-07-01,2022-2023,2015-16,06,71,Dental services,138.06
2022-08-01,2022-2023,2015-16,06,71,Dental services,144.65
2022-09-01,2022-2023,2015-16,06,71,Dental services,145.05
2022-10-01,2022-2023,2015-16,06,71,Dental services,145.8
2022-11-01,2022-2023,2015-16,06,71,Dental services,146.92
2022-12-01,2022-2023,2015-16,06,71,Dental services,148.34
2023-01-01,2022-2023,2015-16,06,71,Dental services,148.94
2023-02-01,2022-2023,2015-16,06,71,Dental services,150.8
2023-03-01,2022-2023,2015-16,06,71,Dental services,153.74
2023-04-01,2022-2023,2015-16,06,71,Dental services,153.74
2023-05-01,2022-2023,2015-16,06,71,Dental services,154.48
2023-06-01,2022-2023,2015-16,06,71,Dental services,155.77
2023-07-01,2023-2024,2015-16,06,71,Dental services,158.56
2023-08-01,2023-2024,2015-16,06,71,Dental services,160.42
2023-09-01,2023-2024,2015-16,06,71,Dental services,164.45
2023-10-01,2023-2024,2015-16,06,71,Dental services,165.37
2023-11-01,2023-2024,2015-16,06,71,Dental services,173.96
2023-12-01,2023-2024,2015-16,06,71,Dental services,175.02
2024-01-01,2023-2024,2015-16,06,71,Dental services,176.08
2024-02-01,2023-2024,2015-16,06,71,Dental services,176.43
2024-03-01,2023-2024,2015-16,06,71,Dental services,177.03
2024-04-01,2023-2024,2015-16,06,71,Dental services,178.09
2024-05-01,2023-2024,2015-16,06,71,Dental services,204.16
2024-06-01,2023-2024,2015-16,06,71,Dental services,204.66
2024-07-01,2024-2025,2015-16,06,71,Dental services,206.48
2024-08-01,2024-2025,2015-16,06,71,Dental services,206.69
2024-09-01,2024-2025,2015-16,06,71,Dental services,212.92
2024-10-01,2024-2025,2015-16,06,71,Dental services,213.7
2024-11-01,2024-2025,2015-16,06,71,Dental services,216.6
2024-12-01,2024-2025,2015-16,06,71,Dental services,217.31
2025-01-01,2024-2025,2015-16,06,71,Dental services,222.14
2025-02-01,2024-2025,2015-16,06,71,Dental services,223.27
2025-03-01,2024-2025,2015-16,06,71,Dental services,225.18
2025-04-01,2024-2025,2015-16,06,71,Dental services,225.9
2025-05-01,2024-2025,2015-16,06,71,Dental services,226.43
2025-06-01,2024-2025,2015-16,06,71,Dental services,228.94
2025-07-01,2025-2026,2015-16,06,71,Dental services,229.35
2025-08-01,2025-2026,2015-16,06,71,Dental services,230.24
2025-09-01,2025-2026,2015-16,06,71,Dental services,231.05
2025-10-01,2025-2026,2015-16,06,71,Dental services,233.79
2025-11-01,2025-2026,2015-16,06,71,Dental services,234.7
2025-12-01,2025-2026,2015-16,06,71,Dental services,236.28
2026-01-01,2025-2026,2015-16,06,71,Dental services,236.61
2026-02-01,2025-2026,2015-16,06,71,Dental services,236.82
2026-03-01,2025-2026,2015-16,06,71,Dental services,238.75
2026-04-01,2025-2026,2015-16,06,71,Dental services,239.09
2026-05-01,2025-2026,2015-16,06,71,Dental services,240.43
2026-06-01,2025-2026,2015-16,06,71,Dental services,242.43
2019-07-01,2019-2020,2015-16,06,72,Medical tests,120.65
2019-08-01,2019-2020,2015-16,06,72,Medical tests,121.34
2019-09-01,2019-2020,2015-16,06,72,Medical tests,121.27
2019-10-01,2019-2020,2015-16,06,72,Medical tests,122.98
2019-11-01,2019-2020,2015-16,06,72,Medical tests,123.51
2019-12-01,2019-2020,2015-16,06,72,Medical tests,123.64
2020-01-01,2019-2020,2015-16,06,72,Medical tests,123.91
2020-02-01,2019-2020,2015-16,06,72,Medical tests,124.15
2020-03-01,2019-2020,2015-16,06,72,Medical tests,124.34
2020-04-01,2019-2020,2015-16,06,72,Medical tests,124.34
2020-05-01,2019-2020,2015-16,06,72,Medical tests,124.35
2020-06-01,2019-2020,2015-16,06,72,Medical tests,126.01
2020-07-01,2020-2021,2015-16,06,72,Medical tests,126.68
2020-08-01,2020-2021,2015-16,06,72,Medical tests,128.31
2020-09-01,2020-2021,2015-16,06,72,Medical tests,130.3
2020-10-01,2020-2021,2015-16,06,72,Medical tests,130.41
2020-11-01,2020-2021,2015-16,06,72,Medical tests,130.65
2020-12-01,2020-2021,2015-16,06,72,Medical tests,130.73
2021-01-01,2020-2021,2015-16,06,72,Medical tests,131.84
2021-02-01,2020-2021,2015-16,06,72,Medical tests,132.69
2021-03-01,2020-2021,2015-16,06,72,Medical tests,133.32
2021-04-01,2020-2021,2015-16,06,72,Medical tests,133.7
2021-05-01,2020-2021,2015-16,06,72,Medical tests,134.08
2021-06-01,2020-2021,2015-16,06,72,Medical tests,134.39
2021-07-01,2021-2022,2015-16,06,72,Medical tests,134.74
2021-08-01,2021-2022,2015-16,06,72,Medical tests,134.84
2021-09-01,2021-2022,2015-16,06,72,Medical tests,134.86
2021-10-01,2021-2022,2015-16,06,72,Medical tests,135.39
2021-11-01,2021-2022,2015-16,06,72,Medical tests,136.06
2021-12-01,2021-2022,2015-16,06,72,Medical tests,137.3
2022-01-01,2021-2022,2015-16,06,72,Medical tests,138.48
2022-02-01,2021-2022,2015-16,06,72,Medical tests,142.66
2022-03-01,2021-2022,2015-16,06,72,Medical tests,142.89
2022-04-01,2021-2022,2015-16,06,72,Medical tests,145.8
2022-05-01,2021-2022,2015-16,06,72,Medical tests,146.03
2022-06-01,2021-2022,2015-16,06,72,Medical tests,149.22
2022-07-01,2022-2023,2015-16,06,72,Medical tests,149.45
2022-08-01,2022-2023,2015-16,06,72,Medical tests,149.69
2022-09-01,2022-2023,2015-16,06,72,Medical tests,154.26
2022-10-01,2022-2023,2015-16,06,72,Medical tests,156.42
2022-11-01,2022-2023,2015-16,06,72,Medical tests,157.3
2022-12-01,2022-2023,2015-16,06,72,Medical tests,159.82
2023-01-01,2022-2023,2015-16,06,72,Medical tests,159.91
2023-02-01,2022-2023,2015-16,06,72,Medical tests,168.2
2023-03-01,2022-2023,2015-16,06,72,Medical tests,170.22
2023-04-01,2022-2023,2015-16,06,72,Medical tests,170.59
2023-05-01,2022-2023,2015-16,06,72,Medical tests,171.1
2023-06-01,2022-2023,2015-16,06,72,Medical tests,173.33
2023-07-01,2023-2024,2015-16,06,72,Medical tests,175.21
2023-08-01,2023-2024,2015-16,06,72,Medical tests,178.83
2023-09-01,2023-2024,2015-16,06,72,Medical tests,182.09
2023-10-01,2023-2024,2015-16,06,72,Medical tests,183.54
2023-11-01,2023-2024,2015-16,06,72,Medical tests,183.9
2023-12-01,2023-2024,2015-16,06,72,Medical tests,184.16
2024-01-01,2023-2024,2015-16,06,72,Medical tests,184.35
2024-02-01,2023-2024,2015-16,06,72,Medical tests,184.54
2024-03-01,2023-2024,2015-16,06,72,Medical tests,184.89
2024-04-01,2023-2024,2015-16,06,72,Medical tests,185.45
2024-05-01,2023-2024,2015-16,06,72,Medical tests,189.21
2024-06-01,2023-2024,2015-16,06,72,Medical tests,191.91
2024-07-01,2024-2025,2015-16,06,72,Medical tests,194.3
2024-08-01,2024-2025,2015-16,06,72,Medical tests,195.4
2024-09-01,2024-2025,2015-16,06,72,Medical tests,195.41
2024-10-01,2024-2025,2015-16,06,72,Medical tests,198.2
2024-11-01,2024-2025,2015-16,06,72,Medical tests,200.55
2024-12-01,2024-2025,2015-16,06,72,Medical tests,201.5
2025-01-01,2024-2025,2015-16,06,72,Medical tests,212.3
2025-02-01,2024-2025,2015-16,06,72,Medical tests,213.1
2025-03-01,2024-2025,2015-16,06,72,Medical tests,213.6
2025-04-01,2024-2025,2015-16,06,72,Medical tests,214.72
2025-05-01,2024-2025,2015-16,06,72,Medical tests,214.86
2025-06-01,2024-2025,2015-16,06,72,Medical tests,214.98
2025-07-01,2025-2026,2015-16,06,72,Medical tests,215.14
2025-08-01,2025-2026,2015-16,06,72,Medical tests,215.91
2025-09-01,2025-2026,2015-16,06,72,Medical tests,217.37
2025-10-01,2025-2026,2015-16,06,72,Medical tests,217.81
2025-11-01,2025-2026,2015-16,06,72,Medical tests,222.04
2025-12-01,2025-2026,2015-16,06,72,Medical tests,222.55
2026-01-01,2025-2026,2015-16,06,72,Medical tests,223.09
2026-02-01,2025-2026,2015-16,06,72,Medical tests,223.28
2026-03-01,2025-2026,2015-16,06,72,Medical tests,223.67
2026-04-01,2025-2026,2015-16,06,72,Medical tests,230.51
2026-05-01,2025-2026,2015-16,06,72,Medical tests,230.9
2026-06-01,2025-2026,2015-16,06,72,Medical tests,234.32
2019-07-01,2019-2020,2015-16,06,73,Hospitals services,126.57
2019-08-01,2019-2020,2015-16,06,73,Hospitals services,127.04
2019-09-01,2019-2020,2015-16,06,73,Hospitals services,127.14
2019-10-01,2019-2020,2015-16,06,73,Hospitals services,127.34
2019-11-01,2019-2020,2015-16,06,73,Hospitals services,127.34
2019-12-01,2019-2020,2015-16,06,73,Hospitals services,127.34
2020-01-01,2019-2020,2015-16,06,73,Hospitals services,127.35
2020-02-01,2019-2020,2015-16,06,73,Hospitals services,127.47
2020-03-01,2019-2020,2015-16,06,73,Hospitals services,127.53
2020-04-01,2019-2020,2015-16,06,73,Hospitals services,127.49
2020-05-01,2019-2020,2015-16,06,73,Hospitals services,127.49
2020-06-01,2019-2020,2015-16,06,73,Hospitals services,127.51
2020-07-01,2020-2021,2015-16,06,73,Hospitals services,127.99
2020-08-01,2020-2021,2015-16,06,73,Hospitals services,128.99
2020-09-01,2020-2021,2015-16,06,73,Hospitals services,129.02
2020-10-01,2020-2021,2015-16,06,73,Hospitals services,130.09
2020-11-01,2020-2021,2015-16,06,73,Hospitals services,130.22
2020-12-01,2020-2021,2015-16,06,73,Hospitals services,130.69
2021-01-01,2020-2021,2015-16,06,73,Hospitals services,130.7
2021-02-01,2020-2021,2015-16,06,73,Hospitals services,131.81
2021-03-01,2020-2021,2015-16,06,73,Hospitals services,134.03
2021-04-01,2020-2021,2015-16,06,73,Hospitals services,134.49
2021-05-01,2020-2021,2015-16,06,73,Hospitals services,134.49
2021-06-01,2020-2021,2015-16,06,73,Hospitals services,137.93
2021-07-01,2021-2022,2015-16,06,73,Hospitals services,138.5
2021-08-01,2021-2022,2015-16,06,73,Hospitals services,139.23
2021-09-01,2021-2022,2015-16,06,73,Hospitals services,140.61
2021-10-01,2021-2022,2015-16,06,73,Hospitals services,140.75
2021-11-01,2021-2022,2015-16,06,73,Hospitals services,140.8
2021-12-01,2021-2022,2015-16,06,73,Hospitals services,142.18
2022-01-01,2021-2022,2015-16,06,73,Hospitals services,142.65
2022-02-01,2021-2022,2015-16,06,73,Hospitals services,145.15
2022-03-01,2021-2022,2015-16,06,73,Hospitals services,145.87
2022-04-01,2021-2022,2015-16,06,73,Hospitals services,145.87
2022-05-01,2021-2022,2015-16,06,73,Hospitals services,145.92
2022-06-01,2021-2022,2015-16,06,73,Hospitals services,148.22
2022-07-01,2022-2023,2015-16,06,73,Hospitals services,148.22
2022-08-01,2022-2023,2015-16,06,73,Hospitals services,148.56
2022-09-01,2022-2023,2015-16,06,73,Hospitals services,148.75
2022-10-01,2022-2023,2015-16,06,73,Hospitals services,149.66
2022-11-01,2022-2023,2015-16,06,73,Hospitals services,151.29
2022-12-01,2022-2023,2015-16,06,73,Hospitals services,151.42
2023-01-01,2022-2023,2015-16,06,73,Hospitals services,151.47
2023-02-01,2022-2023,2015-16,06,73,Hospitals services,154.82
2023-03-01,2022-2023,2015-16,06,73,Hospitals services,156.31
2023-04-01,2022-2023,2015-16,06,73,Hospitals services,163.91
2023-05-01,2022-2023,2015-16,06,73,Hospitals services,164.09
2023-06-01,2022-2023,2015-16,06,73,Hospitals services,165.42
2023-07-01,2023-2024,2015-16,06,73,Hospitals services,171.37
2023-08-01,2023-2024,2015-16,06,73,Hospitals services,172.78
2023-09-01,2023-2024,2015-16,06,73,Hospitals services,176.38
2023-10-01,2023-2024,2015-16,06,73,Hospitals services,177.43
2023-11-01,2023-2024,2015-16,06,73,Hospitals services,180.34
2023-12-01,2023-2024,2015-16,06,73,Hospitals services,187.04
2024-01-01,2023-2024,2015-16,06,73,Hospitals services,187.5
2024-02-01,2023-2024,2015-16,06,73,Hospitals services,187.86
2024-03-01,2023-2024,2015-16,06,73,Hospitals services,188.3
2024-04-01,2023-2024,2015-16,06,73,Hospitals services,188.31
2024-05-01,2023-2024,2015-16,06,73,Hospitals services,193.46
2024-06-01,2023-2024,2015-16,06,73,Hospitals services,197.24
2024-07-01,2024-2025,2015-16,06,73,Hospitals services,205.14
2024-08-01,2024-2025,2015-16,06,73,Hospitals services,206.15
2024-09-01,2024-2025,2015-16,06,73,Hospitals services,206.58
2024-10-01,2024-2025,2015-16,06,73,Hospitals services,209.84
2024-11-01,2024-2025,2015-16,06,73,Hospitals services,210.81
2024-12-01,2024-2025,2015-16,06,73,Hospitals services,211.27
2025-01-01,2024-2025,2015-16,06,73,Hospitals services,212.04
2025-02-01,2024-2025,2015-16,06,73,Hospitals services,212.51
2025-03-01,2024-2025,2015-16,06,73,Hospitals services,212.62
2025-04-01,2024-2025,2015-16,06,73,Hospitals services,214.16
2025-05-01,2024-2025,2015-16,06,73,Hospitals services,214.26
2025-06-01,2024-2025,2015-16,06,73,Hospitals services,214.68
2025-07-01,2025-2026,2015-16,06,73,Hospitals services,214.68
2025-08-01,2025-2026,2015-16,06,73,Hospitals services,218.35
2025-09-01,2025-2026,2015-16,06,73,Hospitals services,219.2
2025-10-01,2025-2026,2015-16,06,73,Hospitals services,219.47
2025-11-01,2025-2026,2015-16,06,73,Hospitals services,221.79
2025-12-01,2025-2026,2015-16,06,73,Hospitals services,222.17
2026-01-01,2025-2026,2015-16,06,73,Hospitals services,222.99
2026-02-01,2025-2026,2015-16,06,73,Hospitals services,223
2026-03-01,2025-2026,2015-16,06,73,Hospitals services,223.41
2026-04-01,2025-2026,2015-16,06,73,Hospitals services,225.41
2026-05-01,2025-2026,2015-16,06,73,Hospitals services,226.15
2026-06-01,2025-2026,2015-16,06,73,Hospitals services,227.61
2019-07-01,2019-2020,2015-16,07,00,Transport,141.72
2019-08-01,2019-2020,2015-16,07,00,Transport,144.36
2019-09-01,2019-2020,2015-16,07,00,Transport,142.32
2019-10-01,2019-2020,2015-16,07,00,Transport,142.96
2019-11-01,2019-2020,2015-16,07,00,Transport,143.6
2019-12-01,2019-2020,2015-16,07,00,Transport,145.01
2020-01-01,2019-2020,2015-16,07,00,Transport,146.34
2020-02-01,2019-2020,2015-16,07,00,Transport,146.55
2020-03-01,2019-2020,2015-16,07,00,Transport,139.85
2020-04-01,2019-2020,2015-16,07,00,Transport,133.49
2020-05-01,2019-2020,2015-16,07,00,Transport,124.89
2020-06-01,2019-2020,2015-16,07,00,Transport,123.36
2020-07-01,2020-2021,2015-16,07,00,Transport,134.88
2020-08-01,2020-2021,2015-16,07,00,Transport,139.08
2020-09-01,2020-2021,2015-16,07,00,Transport,140.06
2020-10-01,2020-2021,2015-16,07,00,Transport,140.58
2020-11-01,2020-2021,2015-16,07,00,Transport,137.2
2020-12-01,2020-2021,2015-16,07,00,Transport,139.79
2021-01-01,2020-2021,2015-16,07,00,Transport,142.26
2021-02-01,2020-2021,2015-16,07,00,Transport,145.36
2021-03-01,2020-2021,2015-16,07,00,Transport,144.34
2021-04-01,2020-2021,2015-16,07,00,Transport,142.56
2021-05-01,2020-2021,2015-16,07,00,Transport,142.67
2021-06-01,2020-2021,2015-16,07,00,Transport,144.31
2021-07-01,2021-2022,2015-16,07,00,Transport,150.24
2021-08-01,2021-2022,2015-16,07,00,Transport,151.29
2021-09-01,2021-2022,2015-16,07,00,Transport,153.57
2021-10-01,2021-2022,2015-16,07,00,Transport,161.7
2021-11-01,2021-2022,2015-16,07,00,Transport,172.43
2021-12-01,2021-2022,2015-16,07,00,Transport,174.72
2022-01-01,2021-2022,2015-16,07,00,Transport,175.48
2022-02-01,2021-2022,2015-16,07,00,Transport,181.41
2022-03-01,2021-2022,2015-16,07,00,Transport,182.29
2022-04-01,2021-2022,2015-16,07,00,Transport,183.31
2022-05-01,2021-2022,2015-16,07,00,Transport,188.65
2022-06-01,2021-2022,2015-16,07,00,Transport,233.01
2022-07-01,2022-2023,2015-16,07,00,Transport,246.08
2022-08-01,2022-2023,2015-16,07,00,Transport,245.69
2022-09-01,2022-2023,2015-16,07,00,Transport,250.71
2022-10-01,2022-2023,2015-16,07,00,Transport,245.33
2022-11-01,2022-2023,2015-16,07,00,Transport,245.03
2022-12-01,2022-2023,2015-16,07,00,Transport,243.22
2023-01-01,2022-2023,2015-16,07,00,Transport,242.19
2023-02-01,2022-2023,2015-16,07,00,Transport,271.89
2023-03-01,2022-2023,2015-16,07,00,Transport,281.79
2023-04-01,2022-2023,2015-16,07,00,Transport,285.69
2023-05-01,2022-2023,2015-16,07,00,Transport,285.67
2023-06-01,2022-2023,2015-16,07,00,Transport,279.52
2023-07-01,2023-2024,2015-16,07,00,Transport,279.49
2023-08-01,2023-2024,2015-16,07,00,Transport,296.49
2023-09-01,2023-2024,2015-16,07,00,Transport,319.47
2023-10-01,2023-2024,2015-16,07,00,Transport,310.68
2023-11-01,2023-2024,2015-16,07,00,Transport,302.48
2023-12-01,2023-2024,2015-16,07,00,Transport,305.96
2024-01-01,2023-2024,2015-16,07,00,Transport,300.26
2024-02-01,2023-2024,2015-16,07,00,Transport,306.81
2024-03-01,2023-2024,2015-16,07,00,Transport,305.33
2024-04-01,2023-2024,2015-16,07,00,Transport,312.92
2024-05-01,2023-2024,2015-16,07,00,Transport,309.36
2024-06-01,2023-2024,2015-16,07,00,Transport,303.14
2024-07-01,2024-2025,2015-16,07,00,Transport,307.43
2024-08-01,2024-2025,2015-16,07,00,Transport,305.69
2024-09-01,2024-2025,2015-16,07,00,Transport,299.64
2024-10-01,2024-2025,2015-16,07,00,Transport,294.62
2024-11-01,2024-2025,2015-16,07,00,Transport,296.81
2024-12-01,2024-2025,2015-16,07,00,Transport,300.02
2025-01-01,2024-2025,2015-16,07,00,Transport,302.43
2025-02-01,2024-2025,2015-16,07,00,Transport,303.09
2025-03-01,2024-2025,2015-16,07,00,Transport,302.14
2025-04-01,2024-2025,2015-16,07,00,Transport,301.84
2025-05-01,2024-2025,2015-16,07,00,Transport,301.57
2025-06-01,2024-2025,2015-16,07,00,Transport,304.52
2025-07-01,2025-2026,2015-16,07,00,Transport,315.95
2025-08-01,2025-2026,2015-16,07,00,Transport,312.8
2025-09-01,2025-2026,2015-16,07,00,Transport,311.84
2025-10-01,2025-2026,2015-16,07,00,Transport,314.95
2025-11-01,2025-2026,2015-16,07,00,Transport,315.13
2025-12-01,2025-2026,2015-16,07,00,Transport,315.14
2026-01-01,2025-2026,2015-16,07,00,Transport,310.77
2026-02-01,2025-2026,2015-16,07,00,Transport,303.91
2026-03-01,2025-2026,2015-16,07,00,Transport,340.79
2026-04-01,2025-2026,2015-16,07,00,Transport,398.87
2026-05-01,2025-2026,2015-16,07,00,Transport,420.75
2026-06-01,2025-2026,2015-16,07,00,Transport,390.16
