date,fiscal_year,base_year,group_code,cmdty_code,description,index_value,group,fy1516_avg,factor,index
2016-09-01,2016-2017,2007-08,08,00,Communication,130.88,Communication,130.5575,0.7659460391015452,100.24701759761024
2016-10-01,2016-2017,2007-08,08,00,Communication,131.26,Communication,130.5575,0.7659460391015452,100.53807709246882
2016-11-01,2016-2017,2007-08,08,00,Communication,131.52,Communication,130.5575,0.7659460391015452,100.73722306263524
2016-12-01,2016-2017,2007-08,08,00,Communication,131.53,Communication,130.5575,0.7659460391015452,100.74488252302625
2017-01-01,2016-2017,2007-08,08,00,Communication,131.54,Communication,130.5575,0.7659460391015452,100.75254198341726
2017-02-01,2016-2017,2007-08,08,00,Communication,131.58,Communication,130.5575,0.7659460391015452,100.78317982498133
2017-03-01,2016-2017,2007-08,08,00,Communication,132.69,Communication,130.5575,0.7659460391015452,101.63337992838403
2017-04-01,2016-2017,2007-08,08,00,Communication,132.87,Communication,130.5575,0.7659460391015452,101.77125021542231
2017-05-01,2016-2017,2007-08,08,00,Communication,132.87,Communication,130.5575,0.7659460391015452,101.77125021542231
2017-06-01,2016-2017,2007-08,08,00,Communication,132.91,Communication,130.5575,0.7659460391015452,101.80188805698637
2017-07-01,2017-2018,2007-08,08,00,Communication,132.88,Communication,130.5575,0.7659460391015452,101.77890967581332
2017-08-01,2017-2018,2007-08,08,00,Communication,133.03,Communication,130.5575,0.7659460391015452,101.89380158167856
2017-09-01,2017-2018,2007-08,08,00,Communication,133.04,Communication,130.5575,0.7659460391015452,101.90146104206957
2017-10-01,2017-2018,2007-08,08,00,Communication,133.1,Communication,130.5575,0.7659460391015452,101.94741780441566
2017-11-01,2017-2018,2007-08,08,00,Communication,133.14,Communication,130.5575,0.7659460391015452,101.97805564597972
2017-12-01,2017-2018,2007-08,08,00,Communication,133.15,Communication,130.5575,0.7659460391015452,101.98571510637075
2018-01-01,2017-2018,2007-08,08,00,Communication,133.2,Communication,130.5575,0.7659460391015452,102.02401240832582
2018-02-01,2017-2018,2007-08,08,00,Communication,133.28,Communication,130.5575,0.7659460391015452,102.08528809145395
2018-03-01,2017-2018,2007-08,08,00,Communication,133.37,Communication,130.5575,0.7659460391015452,102.15422323497309
2018-04-01,2017-2018,2007-08,08,00,Communication,133.67,Communication,130.5575,0.7659460391015452,102.38400704670354
2018-05-01,2017-2018,2007-08,08,00,Communication,133.67,Communication,130.5575,0.7659460391015452,102.38400704670354
2018-06-01,2017-2018,2007-08,08,00,Communication,133.61,Communication,130.5575,0.7659460391015452,102.33805028435746
2018-07-01,2018-2019,2007-08,08,00,Communication,133.63,Communication,130.5575,0.7659460391015452,102.35336920513949
2018-08-01,2018-2019,2007-08,08,00,Communication,133.78,Communication,130.5575,0.7659460391015452,102.46826111100472
2018-09-01,2018-2019,2007-08,08,00,Communication,133.78,Communication,130.5575,0.7659460391015452,102.46826111100472
2018-10-01,2018-2019,2007-08,08,00,Communication,143.45,Communication,130.5575,0.7659460391015452,109.87495930911666
2018-11-01,2018-2019,2007-08,08,00,Communication,143.57,Communication,130.5575,0.7659460391015452,109.96687283380885
2018-12-01,2018-2019,2007-08,08,00,Communication,143.57,Communication,130.5575,0.7659460391015452,109.96687283380885
2019-01-01,2018-2019,2007-08,08,00,Communication,143.57,Communication,130.5575,0.7659460391015452,109.96687283380885
2019-02-01,2018-2019,2007-08,08,00,Communication,143.63,Communication,130.5575,0.7659460391015452,110.01282959615494
2019-03-01,2018-2019,2007-08,08,00,Communication,143.65,Communication,130.5575,0.7659460391015452,110.02814851693698
2019-04-01,2018-2019,2007-08,08,00,Communication,143.65,Communication,130.5575,0.7659460391015452,110.02814851693698
2019-05-01,2018-2019,2007-08,08,00,Communication,143.78,Communication,130.5575,0.7659460391015452,110.12772150202018
2019-06-01,2018-2019,2007-08,08,00,Communication,145.39,Communication,130.5575,0.7659460391015452,111.36089462497365
2019-07-01,2019-2020,2015-16,08,00,Communication,107.8,Communication,130.5575,0.7659460391015452,107.8
2019-08-01,2019-2020,2015-16,08,00,Communication,107.84,Communication,130.5575,0.7659460391015452,107.84
2019-09-01,2019-2020,2015-16,08,00,Communication,107.88,Communication,130.5575,0.7659460391015452,107.88
2019-10-01,2019-2020,2015-16,08,00,Communication,107.96,Communication,130.5575,0.7659460391015452,107.96
2019-11-01,2019-2020,2015-16,08,00,Communication,107.98,Communication,130.5575,0.7659460391015452,107.98
2019-12-01,2019-2020,2015-16,08,00,Communication,108.18,Communication,130.5575,0.7659460391015452,108.18
2020-01-01,2019-2020,2015-16,08,00,Communication,108.19,Communication,130.5575,0.7659460391015452,108.19
2020-02-01,2019-2020,2015-16,08,00,Communication,108.22,Communication,130.5575,0.7659460391015452,108.22
2020-03-01,2019-2020,2015-16,08,00,Communication,108.22,Communication,130.5575,0.7659460391015452,108.22
2020-04-01,2019-2020,2015-16,08,00,Communication,108.22,Communication,130.5575,0.7659460391015452,108.22
2020-05-01,2019-2020,2015-16,08,00,Communication,108.22,Communication,130.5575,0.7659460391015452,108.22
2020-06-01,2019-2020,2015-16,08,00,Communication,108.22,Communication,130.5575,0.7659460391015452,108.22
2020-07-01,2020-2021,2015-16,08,00,Communication,108.22,Communication,130.5575,0.7659460391015452,108.22
2020-08-01,2020-2021,2015-16,08,00,Communication,108.22,Communication,130.5575,0.7659460391015452,108.22
2020-09-01,2020-2021,2015-16,08,00,Communication,108.23,Communication,130.5575,0.7659460391015452,108.23
2020-10-01,2020-2021,2015-16,08,00,Communication,108.26,Communication,130.5575,0.7659460391015452,108.26
2020-11-01,2020-2021,2015-16,08,00,Communication,108.74,Communication,130.5575,0.7659460391015452,108.74
2020-12-01,2020-2021,2015-16,08,00,Communication,108.8,Communication,130.5575,0.7659460391015452,108.8
2021-01-01,2020-2021,2015-16,08,00,Communication,108.87,Communication,130.5575,0.7659460391015452,108.87
2021-02-01,2020-2021,2015-16,08,00,Communication,108.95,Communication,130.5575,0.7659460391015452,108.95
2021-03-01,2020-2021,2015-16,08,00,Communication,108.95,Communication,130.5575,0.7659460391015452,108.95
2021-04-01,2020-2021,2015-16,08,00,Communication,110.33,Communication,130.5575,0.7659460391015452,110.33
2021-05-01,2020-2021,2015-16,08,00,Communication,110.33,Communication,130.5575,0.7659460391015452,110.33
2021-06-01,2020-2021,2015-16,08,00,Communication,110.36,Communication,130.5575,0.7659460391015452,110.36
2021-07-01,2021-2022,2015-16,08,00,Communication,112.29,Communication,130.5575,0.7659460391015452,112.29
2021-08-01,2021-2022,2015-16,08,00,Communication,112.3,Communication,130.5575,0.7659460391015452,112.3
2021-09-01,2021-2022,2015-16,08,00,Communication,112.32,Communication,130.5575,0.7659460391015452,112.32
2021-10-01,2021-2022,2015-16,08,00,Communication,112.42,Communication,130.5575,0.7659460391015452,112.42
2021-11-01,2021-2022,2015-16,08,00,Communication,112.42,Communication,130.5575,0.7659460391015452,112.42
2021-12-01,2021-2022,2015-16,08,00,Communication,112.43,Communication,130.5575,0.7659460391015452,112.43
2022-01-01,2021-2022,2015-16,08,00,Communication,112.55,Communication,130.5575,0.7659460391015452,112.55
2022-02-01,2021-2022,2015-16,08,00,Communication,112.56,Communication,130.5575,0.7659460391015452,112.56
2022-03-01,2021-2022,2015-16,08,00,Communication,112.57,Communication,130.5575,0.7659460391015452,112.57
2022-04-01,2021-2022,2015-16,08,00,Communication,112.58,Communication,130.5575,0.7659460391015452,112.58
2022-05-01,2021-2022,2015-16,08,00,Communication,112.82,Communication,130.5575,0.7659460391015452,112.82
2022-06-01,2021-2022,2015-16,08,00,Communication,113.09,Communication,130.5575,0.7659460391015452,113.09
2022-07-01,2022-2023,2015-16,08,00,Communication,113.57,Communication,130.5575,0.7659460391015452,113.57
2022-08-01,2022-2023,2015-16,08,00,Communication,113.61,Communication,130.5575,0.7659460391015452,113.61
2022-09-01,2022-2023,2015-16,08,00,Communication,113.68,Communication,130.5575,0.7659460391015452,113.68
2022-10-01,2022-2023,2015-16,08,00,Communication,114.37,Communication,130.5575,0.7659460391015452,114.37
2022-11-01,2022-2023,2015-16,08,00,Communication,114.4,Communication,130.5575,0.7659460391015452,114.4
2022-12-01,2022-2023,2015-16,08,00,Communication,114.49,Communication,130.5575,0.7659460391015452,114.49
2023-01-01,2022-2023,2015-16,08,00,Communication,114.53,Communication,130.5575,0.7659460391015452,114.53
2023-02-01,2022-2023,2015-16,08,00,Communication,117.76,Communication,130.5575,0.7659460391015452,117.76
2023-03-01,2022-2023,2015-16,08,00,Communication,122.1,Communication,130.5575,0.7659460391015452,122.1
2023-04-01,2022-2023,2015-16,08,00,Communication,122.29,Communication,130.5575,0.7659460391015452,122.29
2023-05-01,2022-2023,2015-16,08,00,Communication,123,Communication,130.5575,0.7659460391015452,123
2023-06-01,2022-2023,2015-16,08,00,Communication,123.07,Communication,130.5575,0.7659460391015452,123.07
2023-07-01,2023-2024,2015-16,08,00,Communication,123.76,Communication,130.5575,0.7659460391015452,123.76
2023-08-01,2023-2024,2015-16,08,00,Communication,123.77,Communication,130.5575,0.7659460391015452,123.77
2023-09-01,2023-2024,2015-16,08,00,Communication,124.41,Communication,130.5575,0.7659460391015452,124.41
2023-10-01,2023-2024,2015-16,08,00,Communication,124.83,Communication,130.5575,0.7659460391015452,124.83
2023-11-01,2023-2024,2015-16,08,00,Communication,125,Communication,130.5575,0.7659460391015452,125
2023-12-01,2023-2024,2015-16,08,00,Communication,125.01,Communication,130.5575,0.7659460391015452,125.01
2024-01-01,2023-2024,2015-16,08,00,Communication,138.73,Communication,130.5575,0.7659460391015452,138.73
2024-02-01,2023-2024,2015-16,08,00,Communication,138.73,Communication,130.5575,0.7659460391015452,138.73
2024-03-01,2023-2024,2015-16,08,00,Communication,138.77,Communication,130.5575,0.7659460391015452,138.77
2024-04-01,2023-2024,2015-16,08,00,Communication,138.77,Communication,130.5575,0.7659460391015452,138.77
2024-05-01,2023-2024,2015-16,08,00,Communication,137.91,Communication,130.5575,0.7659460391015452,137.91
2024-06-01,2023-2024,2015-16,08,00,Communication,138.28,Communication,130.5575,0.7659460391015452,138.28
2024-07-01,2024-2025,2015-16,08,00,Communication,138.28,Communication,130.5575,0.7659460391015452,138.28
2024-08-01,2024-2025,2015-16,08,00,Communication,138.3,Communication,130.5575,0.7659460391015452,138.3
2024-09-01,2024-2025,2015-16,08,00,Communication,138.34,Communication,130.5575,0.7659460391015452,138.34
2024-10-01,2024-2025,2015-16,08,00,Communication,138.37,Communication,130.5575,0.7659460391015452,138.37
2024-11-01,2024-2025,2015-16,08,00,Communication,138.39,Communication,130.5575,0.7659460391015452,138.39
2024-12-01,2024-2025,2015-16,08,00,Communication,138.4,Communication,130.5575,0.7659460391015452,138.4
2025-01-01,2024-2025,2015-16,08,00,Communication,138.38,Communication,130.5575,0.7659460391015452,138.38
2025-02-01,2024-2025,2015-16,08,00,Communication,138.38,Communication,130.5575,0.7659460391015452,138.38
2025-03-01,2024-2025,2015-16,08,00,Communication,138.38,Communication,130.5575,0.7659460391015452,138.38
2025-04-01,2024-2025,2015-16,08,00,Communication,138.39,Communication,130.5575,0.7659460391015452,138.39
2025-05-01,2024-2025,2015-16,08,00,Communication,138.43,Communication,130.5575,0.7659460391015452,138.43
2025-06-01,2024-2025,2015-16,08,00,Communication,138.6,Communication,130.5575,0.7659460391015452,138.6
2025-07-01,2025-2026,2015-16,08,00,Communication,138.62,Communication,130.5575,0.7659460391015452,138.62
2025-08-01,2025-2026,2015-16,08,00,Communication,138.68,Communication,130.5575,0.7659460391015452,138.68
2025-09-01,2025-2026,2015-16,08,00,Communication,138.78,Communication,130.5575,0.7659460391015452,138.78
2025-10-01,2025-2026,2015-16,08,00,Communication,138.97,Communication,130.5575,0.7659460391015452,138.97
2025-11-01,2025-2026,2015-16,08,00,Communication,139.02,Communication,130.5575,0.7659460391015452,139.02
2025-12-01,2025-2026,2015-16,08,00,Communication,139.07,Communication,130.5575,0.7659460391015452,139.07
2026-01-01,2025-2026,2015-16,08,00,Communication,139.1,Communication,130.5575,0.7659460391015452,139.1
2026-02-01,2025-2026,2015-16,08,00,Communication,139.11,Communication,130.5575,0.7659460391015452,139.11
2026-03-01,2025-2026,2015-16,08,00,Communication,139.25,Communication,130.5575,0.7659460391015452,139.25
2026-04-01,2025-2026,2015-16,08,00,Communication,139.47,Communication,130.5575,0.7659460391015452,139.47
2026-05-01,2025-2026,2015-16,08,00,Communication,139.76,Communication,130.5575,0.7659460391015452,139.76
2026-06-01,2025-2026,2015-16,08,00,Communication,139.81,Communication,130.5575,0.7659460391015452,139.81
2015-07-01,2015-2016,2007-08,09,00,Recreation and culture,193.01,Recreation & culture,194.19833333333332,0.5149374780078786,99.38808263030064
2015-08-01,2015-2016,2007-08,09,00,Recreation and culture,193.03,Recreation & culture,194.19833333333332,0.5149374780078786,99.39838137986081
2015-09-01,2015-2016,2007-08,09,00,Recreation and culture,193.41,Recreation & culture,194.19833333333332,0.5149374780078786,99.5940576215038
2015-10-01,2015-2016,2007-08,09,00,Recreation and culture,193.55,Recreation & culture,194.19833333333332,0.5149374780078786,99.66614886842491
2015-11-01,2015-2016,2007-08,09,00,Recreation and culture,193.66,Recreation & culture,194.19833333333332,0.5149374780078786,99.72279199100576
2015-12-01,2015-2016,2007-08,09,00,Recreation and culture,193.66,Recreation & culture,194.19833333333332,0.5149374780078786,99.72279199100576
2016-01-01,2015-2016,2007-08,09,00,Recreation and culture,193.8,Recreation & culture,194.19833333333332,0.5149374780078786,99.79488323792688
2016-02-01,2015-2016,2007-08,09,00,Recreation and culture,194.38,Recreation & culture,194.19833333333332,0.5149374780078786,100.09354697517144
2016-03-01,2015-2016,2007-08,09,00,Recreation and culture,194.71,Recreation & culture,194.19833333333332,0.5149374780078786,100.26347634291405
2016-04-01,2015-2016,2007-08,09,00,Recreation and culture,195.68,Recreation & culture,194.19833333333332,0.5149374780078786,100.76296569658169
2016-05-01,2015-2016,2007-08,09,00,Recreation and culture,195.79,Recreation & culture,194.19833333333332,0.5149374780078786,100.81960881916254
2016-06-01,2015-2016,2007-08,09,00,Recreation and culture,195.7,Recreation & culture,194.19833333333332,0.5149374780078786,100.77326444614184
2016-07-01,2016-2017,2007-08,09,00,Recreation and culture,195.67,Recreation & culture,194.19833333333332,0.5149374780078786,100.7578163218016
2016-08-01,2016-2017,2007-08,09,00,Recreation and culture,195.77,Recreation & culture,194.19833333333332,0.5149374780078786,100.8093100696024
2016-09-01,2016-2017,2007-08,09,00,Recreation and culture,196.15,Recreation & culture,194.19833333333332,0.5149374780078786,101.00498631124539
2016-10-01,2016-2017,2007-08,09,00,Recreation and culture,196.21,Recreation & culture,194.19833333333332,0.5149374780078786,101.03588255992587
2016-11-01,2016-2017,2007-08,09,00,Recreation and culture,196.4,Recreation & culture,194.19833333333332,0.5149374780078786,101.13372068074736
2016-12-01,2016-2017,2007-08,09,00,Recreation and culture,196.5,Recreation & culture,194.19833333333332,0.5149374780078786,101.18521442854815
2017-01-01,2016-2017,2007-08,09,00,Recreation and culture,196.73,Recreation & culture,194.19833333333332,0.5149374780078786,101.30365004848996
2017-02-01,2016-2017,2007-08,09,00,Recreation and culture,196.88,Recreation & culture,194.19833333333332,0.5149374780078786,101.38089067019114
2017-03-01,2016-2017,2007-08,09,00,Recreation and culture,197.14,Recreation & culture,194.19833333333332,0.5149374780078786,101.51477441447318
2017-04-01,2016-2017,2007-08,09,00,Recreation and culture,196.02,Recreation & culture,194.19833333333332,0.5149374780078786,100.93804443910436
2017-05-01,2016-2017,2007-08,09,00,Recreation and culture,196.12,Recreation & culture,194.19833333333332,0.5149374780078786,100.98953818690515
2017-06-01,2016-2017,2007-08,09,00,Recreation and culture,196.15,Recreation & culture,194.19833333333332,0.5149374780078786,101.00498631124539
2017-07-01,2017-2018,2007-08,09,00,Recreation and culture,196.09,Recreation & culture,194.19833333333332,0.5149374780078786,100.97409006256491
2017-08-01,2017-2018,2007-08,09,00,Recreation and culture,196.33,Recreation & culture,194.19833333333332,0.5149374780078786,101.0976750572868
2017-09-01,2017-2018,2007-08,09,00,Recreation and culture,196.78,Recreation & culture,194.19833333333332,0.5149374780078786,101.32939692239034
2017-10-01,2017-2018,2007-08,09,00,Recreation and culture,196.83,Recreation & culture,194.19833333333332,0.5149374780078786,101.35514379629075
2017-11-01,2017-2018,2007-08,09,00,Recreation and culture,197.14,Recreation & culture,194.19833333333332,0.5149374780078786,101.51477441447318
2017-12-01,2017-2018,2007-08,09,00,Recreation and culture,197.65,Recreation & culture,194.19833333333332,0.5149374780078786,101.77739252825721
2018-01-01,2017-2018,2007-08,09,00,Recreation and culture,198.46,Recreation & culture,194.19833333333332,0.5149374780078786,102.19449188544358
2018-02-01,2017-2018,2007-08,09,00,Recreation and culture,198.62,Recreation & culture,194.19833333333332,0.5149374780078786,102.27688188192485
2018-03-01,2017-2018,2007-08,09,00,Recreation and culture,200.38,Recreation & culture,194.19833333333332,0.5149374780078786,103.18317184321872
2018-04-01,2017-2018,2007-08,09,00,Recreation and culture,207.96,Recreation & culture,194.19833333333332,0.5149374780078786,107.08639792651843
2018-05-01,2017-2018,2007-08,09,00,Recreation and culture,208.32,Recreation & culture,194.19833333333332,0.5149374780078786,107.27177541860127
2018-06-01,2017-2018,2007-08,09,00,Recreation and culture,208.37,Recreation & culture,194.19833333333332,0.5149374780078786,107.29752229250167
2018-07-01,2018-2019,2007-08,09,00,Recreation and culture,208.71,Recreation & culture,194.19833333333332,0.5149374780078786,107.47260103502434
